date,euro95,diesel,rolling_mean,rolling_std,zscore,is_surge,event_id
2019-09-02,1.509,1.343,1.5327,0.05633039848167553,-0.42073197844871885,False,0
2019-09-09,1.518,1.376,1.5362333333333333,0.05162643223919324,-0.3531782566119516,False,0
2019-09-16,1.524,1.391,1.5392666666666668,0.04788991207093398,-0.3187866923633928,False,0
2019-09-23,1.566,1.46,1.5432333333333335,0.044813547315397315,0.5080308975862817,False,0
2019-09-30,1.545,1.437,1.5471666666666666,0.03907030209440355,-0.055455590321043476,False,0
2019-10-07,1.537,1.421,1.5493,0.03654675795802134,-0.33655516076496067,False,0
2019-10-14,1.527,1.418,1.5510666666666666,0.03397152289516765,-0.7084364966779305,False,0
2019-10-21,1.538,1.423,1.5531666666666666,0.030917112027043395,-0.4905589711419414,False,0
2019-10-28,1.521,1.415,1.5546666666666666,0.027997947379621486,-1.202469102830419,False,0
2019-11-04,1.512,1.408,1.5550666666666666,0.02726616361283169,-1.5794912433665234,False,0
2019-11-11,1.529,1.42,1.5548,0.027487175693166364,-0.9386195325412873,False,0
2019-11-18,1.524,1.422,1.5536,0.028032739480104624,-1.0559082183533208,False,0
2019-11-25,1.537,1.44,1.5517666666666665,0.027221547415218095,-0.5424624266000158,False,0
2019-12-02,1.518,1.414,1.5493666666666668,0.02690658595617273,-1.1657616732854519,False,0
2019-12-09,1.535,1.434,1.5476999999999999,0.026161501064194764,-0.4854461511530562,False,0
2019-12-16,1.532,1.432,1.5453000000000001,0.02403467322936224,-0.5533672071626915,False,0
2020-01-06,1.564,1.468,1.544,0.02175252660713127,0.9194334231244332,False,0
2020-01-13,1.567,1.475,1.5430333333333335,0.01993002125255496,1.202540948800746,False,0
2020-01-20,1.558,1.461,1.5422,0.01868504842069238,0.8455958820263288,False,0
2020-01-27,1.53,1.438,1.5409000000000002,0.01810381937224673,-0.6020828962042065,False,0
2020-02-03,1.535,1.428,1.5402999999999998,0.01798687260775944,-0.2946593393736201,False,0
2020-02-10,1.517,1.407,1.5396333333333334,0.018477354888593634,-1.2249228025222063,False,0
2020-02-17,1.597,1.394,1.5410000000000001,0.02106476057143544,2.6584683842045567,False,0
2020-02-24,1.599,1.385,1.5422666666666667,0.02332962203655849,2.4318153652223686,False,0
2020-03-02,1.502,1.381,1.5407333333333333,0.024425726027180662,-1.5857597555229797,False,0
2020-03-09,1.477,1.353,1.5374666666666665,0.026175446949181034,-2.310052882155592,False,0
2020-03-16,1.424,1.289,1.5326666666666666,0.03275860859045329,-3.317194207642109,True,5
2020-03-23,1.462,1.254,1.5299333333333334,0.035116489233590543,-1.9345138086398463,False,0
2020-03-30,1.352,1.242,1.5232666666666668,0.04756188950550951,-3.6009222603914286,True,5
2020-04-06,1.332,1.23,1.5162666666666667,0.05882875987564883,-3.1322548198562425,True,5
2020-04-20,1.291,1.194,1.5090000000000001,0.07179280532583171,-3.0365159713512657,True,5
2020-04-27,1.287,1.192,1.5013,0.08239858971006718,-2.600772668003779,False,0
2020-05-04,1.279,1.179,1.4931333333333332,0.09168865358049182,-2.335439827844669,False,0
2020-05-11,1.244,1.145,1.4823999999999997,0.10121659942915093,-2.3553448875436063,False,0
2020-05-18,1.287,1.159,1.4738,0.1065352135405903,-1.753410856297093,False,0
2020-05-25,1.263,1.132,1.4646666666666668,0.11250787967296798,-1.7924670454448257,False,0
2020-06-01,1.303,1.138,1.4572,0.11561839729517437,-1.333697781732147,False,0
2020-06-08,1.307,1.143,1.4495,0.11772462022405479,-1.2104519830158935,False,0
2020-06-15,1.327,1.156,1.4430333333333332,0.11898318726011724,-0.9752078088113815,False,0
2020-06-22,1.326,1.149,1.4368333333333332,0.12010629870455251,-0.9227936796717896,False,0
2020-06-29,1.36,1.17,1.4312,0.11959656320745995,-0.5953348331297095,False,0
2020-07-06,1.357,1.177,1.4256333333333333,0.11901332389429904,-0.5766861313300484,False,0
2020-07-13,1.378,1.185,1.4203333333333332,0.11741242762553326,-0.360552406499491,False,0
2020-07-20,1.39,1.194,1.4160666666666666,0.11605882376930338,-0.22459874932457402,False,0
2020-07-27,1.398,1.205,1.4115,0.11389279593336377,-0.11853251901813551,False,0
2020-08-03,1.422,1.25,1.4078333333333333,0.11162779388583166,0.12690985079536507,False,0
2020-08-10,1.439,1.268,1.4036666666666666,0.10786720230605308,0.32756326833323895,False,0
2020-08-17,1.429,1.249,1.3990666666666667,0.1035164265936297,0.2891650563909191,False,0
2020-08-24,1.438,1.258,1.3950666666666665,0.09939990055270058,0.43192531475995566,False,0
2020-08-31,1.442,1.254,1.3921333333333332,0.09653790869960711,0.516550102839235,False,0
2020-09-07,1.442,1.245,1.3890333333333333,0.0932284858544554,0.568138227079608,False,0
2020-09-14,1.431,1.228,1.3861666666666668,0.09043842764778731,0.49573322424331406,False,0
2020-09-21,1.426,1.23,1.3804666666666665,0.08165433169807507,0.5576352458764516,False,0
2020-09-28,1.435,1.224,1.375,0.071360184010909,0.8408050067643843,False,0
2020-10-05,1.427,1.215,1.3724999999999998,0.06799175913555015,0.8015677295736324,False,0
2020-10-12,1.435,1.226,1.3711,0.06617393486240834,0.965637000925873,False,0
2020-10-19,1.435,1.231,1.3714666666666666,0.06650679681799714,0.9552908330136408,False,0
2020-10-26,1.409,1.224,1.3697000000000001,0.06469831847733726,0.6074346432012143,False,0
2020-11-02,1.425,1.227,1.3721333333333334,0.06537886051546551,0.8086201908361632,False,0
2020-11-09,1.377,1.21,1.3736333333333335,0.06494107851092987,0.05184186563978751,False,0
2020-11-16,1.38,1.236,1.3765999999999998,0.06304109223630766,0.053933075703309054,False,0
2020-11-23,1.391,1.236,1.3800666666666668,0.06076235979467798,0.1799359565737416,False,0
2020-11-30,1.384,1.243,1.3835666666666666,0.05768624011714029,0.007511901147541239,False,0
2020-12-07,1.39,1.255,1.3884333333333332,0.05131221763052821,0.030532039717079535,False,0
2020-12-14,1.4,1.232,1.3922,0.047624537286213006,0.16378111881955978,False,0
2020-12-21,1.419,1.296,1.3974,0.041100885131860894,0.5255361272805293,False,0
2021-01-11,1.456,1.349,1.4025,0.038386195435360794,1.3937302041326156,False,0
2021-01-18,1.507,1.4,1.4091666666666667,0.038595232270640316,2.5348554103081735,False,0
2021-01-25,1.521,1.413,1.4156333333333333,0.040556034742374035,2.59805149433351,False,0
2021-02-01,1.518,1.413,1.4220333333333335,0.04106973324124937,2.3366761625390864,False,0
2021-02-08,1.521,1.411,1.4273999999999998,0.04315057837149717,2.169148213823873,False,0
2021-02-15,1.533,1.424,1.4332666666666667,0.04516630826512661,2.2081356029343318,False,0
2021-02-22,1.536,1.436,1.4385333333333332,0.047643600238434294,2.045745203529771,False,0
2021-03-01,1.552,1.45,1.4439333333333333,0.05101448971538475,2.1183523988886717,False,0
2021-03-08,1.562,1.457,1.4494,0.054584701658742726,2.0628490507095245,False,0
2021-03-15,1.595,1.478,1.4551666666666667,0.06041698969395678,2.314470383937717,False,0
2021-03-22,1.616,1.496,1.4610666666666667,0.06706092614998285,2.310336916415715,False,0
2021-03-29,1.615,1.488,1.4672666666666665,0.07238114315938199,2.0410472518792266,False,0
2021-04-12,1.635,1.498,1.4738333333333336,0.0783264976230044,2.0576263660145067,False,0
2021-04-19,1.62,1.48,1.4797666666666667,0.08246448904846515,1.7005299487263783,False,0
2021-04-26,1.624,1.475,1.4858333333333333,0.08620028135539087,1.6028563305614545,False,0
2021-05-03,1.62,1.467,1.492133333333333,0.08891830164717213,1.4380241671061378,False,0
2021-05-10,1.628,1.459,1.4988666666666668,0.09135256949875227,1.4135708939757503,False,0
2021-05-17,1.632,1.459,1.5054333333333332,0.09365478920071968,1.3514169189512641,False,0
2021-05-24,1.629,1.471,1.5121666666666667,0.09507205373978296,1.2288924950870643,False,0
2021-05-31,1.632,1.472,1.5187333333333333,0.0963531340267815,1.1755369227033547,False,0
2021-06-07,1.616,1.467,1.5247666666666668,0.09659573894127259,0.9444861060465669,False,0
2021-06-14,1.625,1.47,1.5319666666666665,0.09571526860266041,0.9719800685044272,False,0
2021-06-21,1.638,1.476,1.5390666666666666,0.09540654692107638,1.0369658742096013,False,0
2021-06-28,1.649,1.487,1.5481333333333331,0.09234931186695478,1.0922297592426333,False,0
2021-07-05,1.663,1.499,1.5575666666666668,0.08897488345066074,1.1849786056960585,False,0
2021-07-12,1.698,1.519,1.5677999999999999,0.08678447342461304,1.5002683643993158,False,0
2021-07-19,1.696,1.518,1.5782,0.08259222640218683,1.4262843506163294,False,0
2021-07-26,1.692,1.513,1.5882666666666667,0.07708344485857813,1.3457277827119505,False,0
2021-08-02,1.707,1.522,1.5985,0.07139629566359736,1.5196866867046808,False,0
2021-08-09,1.713,1.517,1.6083,0.06587194997193015,1.5894474058323091,False,0
2021-08-16,1.714,1.516,1.6169,0.062032444236319,1.5653099147614995,False,0
2021-08-23,1.712,1.513,1.6237333333333333,0.060787324752580446,1.4520571027913145,False,0
2021-08-30,1.697,1.502,1.6296,0.05899713610817446,1.142428335443581,False,0
2021-09-06,1.698,1.502,1.6356,0.0563496473690973,1.107371614790633,False,0
2021-09-13,1.723,1.53,1.6423333333333334,0.05421180259160163,1.487990858270471,False,0
2021-09-20,1.72,1.524,1.6485666666666667,0.051908861334634855,1.3761298455928792,False,0
2021-09-27,1.717,1.537,1.6545999999999998,0.04879980214771399,1.2786937088621646,False,0
2021-10-04,1.738,1.561,1.6607999999999998,0.047101065219678676,1.639028748924053,False,0
2021-10-11,1.756,1.59,1.6672666666666667,0.046380683652710114,1.9131527684618006,False,0
2021-10-18,1.762,1.601,1.6728333333333332,0.04741822967749772,1.8804301061661273,False,0
2021-10-25,1.807,1.635,1.6792,0.05211419821097885,2.452306749162964,False,0
2021-11-01,1.815,1.644,1.6858666666666666,0.05624682877396016,2.2958331366961695,False,0
2021-11-08,1.917,1.652,1.6952666666666665,0.06946392431766235,3.19206459340441,True,6
2021-11-15,1.864,1.676,1.7034,0.07445276215899682,2.157072422068538,False,0
2021-11-22,1.874,1.681,1.7117333333333333,0.07910487727818101,2.051285233602451,False,0
2021-11-29,1.857,1.675,1.7196333333333333,0.08142798101362132,1.6869712960669854,False,0
2021-12-06,1.818,1.643,1.7259666666666669,0.08144407149455278,1.1300188171399148,False,0
2021-12-13,1.775,1.636,1.7307333333333335,0.07992536748627876,0.5538500235768821,False,0
2021-12-20,1.794,1.651,1.7362333333333333,0.07834480962643851,0.737338784051019,False,0
2022-01-03,1.875,1.759,1.7443333333333333,0.07974586070042218,1.638538546314479,False,0
2022-01-10,1.862,1.747,1.7525333333333333,0.07873602047056205,1.3902997130467674,False,0
2022-01-17,1.857,1.761,1.7602666666666666,0.07715543350627185,1.253746222882281,False,0
2022-01-24,1.892,1.804,1.7687333333333335,0.07721217222841462,1.596466763064379,False,0
2022-01-31,1.888,1.811,1.7767000000000002,0.07676077931717315,1.4499592238389294,False,0
2022-02-07,1.906,1.829,1.7848,0.07716904864624116,1.5705778693165673,False,0
2022-02-14,1.929,1.852,1.7925,0.07969283704237451,1.7128264605189032,False,0
2022-02-21,1.937,1.862,1.8005333333333333,0.08175013796607089,1.6693142062133899,False,0
2022-02-28,1.963,1.88,1.8095666666666665,0.0842773268209919,1.8205766499835894,False,0
2022-03-07,2.095,2.031,1.8225,0.09683108292635136,2.8141789987752244,False,0
2022-03-14,2.229,2.333,1.8397,0.11981138913107321,3.2492737361896995,True,7
2022-03-21,2.13,2.215,1.8535666666666666,0.12851853035137892,2.1509219921636564,False,0
2022-03-28,2.144,2.217,1.8679666666666668,0.13608858254405715,2.0283357220211378,False,0
2022-04-04,2.15,2.253,1.8830666666666667,0.14148910847161333,1.886599867769239,False,0
2022-04-11,2.166,2.217,1.8986666666666667,0.14610537844034127,1.8297295841336365,False,0
2022-04-25,2.174,2.198,1.9137,0.15054227267471698,1.729082438940198,False,0
2022-05-02,2.159,2.189,1.9283333333333335,0.15238954922383452,1.5136646039149046,False,0
2022-05-09,2.218,2.242,1.9450333333333336,0.15584397222273516,1.7515381748389807,False,0
2022-05-16,2.257,2.242,1.9623333333333335,0.16079700917902423,1.8325382304754056,False,0
2022-05-23,2.37,2.24,1.9828000000000001,0.1722935346116188,2.2473275092580796,False,0
2022-05-30,2.368,2.21,2.003,0.18082683658015386,2.018505698064395,False,0
